seq,phase,data_mode,function,runtime,variant,memory_mb,role,pattern,warming,intended_cold,force_cold,rep,block,burst_id,idle_gap_min,t_start,t_start_utc,request_id,status,function_error,error,rtt_ms,duration_ms,billed_ms,init_ms,cold,max_memory_used_mb,report_source
109,pilot_cold,mock,python-default,python,default,1024,follow_up,idle,off,False,update_env,7,,,,1767225633.731,2026-01-01T00:00:33.731+00:00,f7113fc3-9c1c-4774-ad27-faa4a6ca2497,200,,False,69.395,27.6,28,,False,118,logs
110,pilot_cold,mock,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,7,,,,1767225633.8,2026-01-01T00:00:33.800+00:00,770e6fd1-b8e5-4ea8-817d-e53f63d78a60,200,,False,187.576,24.79,25,113.42,True,38,logs
111,pilot_cold,mock,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,7,,,,1767225633.988,2026-01-01T00:00:33.988+00:00,fae608bd-43ee-432b-85f5-c3204f091078,200,,False,42.922,24.85,25,,False,38,logs
112,pilot_cold,mock,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,8,,,,1767225634.031,2026-01-01T00:00:34.030+00:00,6259acf8-efe9-4e4a-8608-3490d52fcf47,200,,False,868.227,71.12,72,783.41,True,140,logs
113,pilot_cold,mock,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,8,,,,1767225634.899,2026-01-01T00:00:34.899+00:00,d736c7f1-44da-4a87-9dbb-51c5082ed82d,200,,False,85.171,49.7,50,,False,140,logs
114,pilot_cold,mock,python-default,python,default,1024,measure,idle,off,True,update_env,8,,,,1767225634.984,2026-01-01T00:00:34.984+00:00,43b9fe3c-93d2-42f3-b35c-125eaadf1235,200,,False,658.916,23.8,24,618.3,True,118,logs
115,pilot_cold,mock,python-default,python,default,1024,follow_up,idle,off,False,update_env,8,,,,1767225635.643,2026-01-01T00:00:35.643+00:00,2dcc4497-07e9-4e8c-9ea4-de86424e1d9a,200,,False,42.414,23.79,24,,False,118,logs
116,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,8,,,,1767225635.686,2026-01-01T00:00:35.685+00:00,b434e69d-b67e-4254-b820-5ab683c11a05,200,,False,349.076,72.64,73,258.2,True,72,logs
117,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1767225636.035,2026-01-01T00:00:36.034+00:00,32d62689-7c2d-4f68-b1ac-7a32fdcbcf74,200,,False,65.637,47.82,48,,False,72,logs
118,pilot_cold,mock,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,8,,,,1767225636.1,2026-01-01T00:00:36.100+00:00,e75a4995-b164-482d-81ea-cdf24e61ef3c,200,,False,581.907,60.74,61,495.74,True,110,logs
119,pilot_cold,mock,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1767225636.682,2026-01-01T00:00:36.682+00:00,089250ef-0b2d-4a8e-9539-a78b8fc7d02f,200,,False,51.006,22.04,23,,False,110,logs
120,pilot_cold,mock,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,8,,,,1767225636.733,2026-01-01T00:00:36.733+00:00,45171e46-db97-407e-9f15-a41feb9babe0,200,,False,257.595,29.32,30,193.53,True,42,logs
121,pilot_cold,mock,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,8,,,,1767225636.991,2026-01-01T00:00:36.990+00:00,ec8a1a4f-d7b2-4841-8c67-faed8cb0e67c,200,,False,51.324,24.98,25,,False,42,logs
122,pilot_cold,mock,java-default,java,default,1024,measure,idle,off,True,update_env,8,,,,1767225637.042,2026-01-01T00:00:37.042+00:00,9bc86c12-7069-4af3-9f28-ece5f50a81cf,200,,False,920.226,60.09,61,844.36,True,165,logs
123,pilot_cold,mock,java-default,java,default,1024,follow_up,idle,off,False,update_env,8,,,,1767225637.962,2026-01-01T00:00:37.962+00:00,cfbf54d4-0850-49fa-9b89-d8a140d768de,200,,False,72.186,22.56,23,,False,165,logs
124,pilot_cold,mock,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,8,,,,1767225638.035,2026-01-01T00:00:38.034+00:00,981b7341-64cf-4b21-a4f0-dc1e25d02b0e,200,,False,166.493,23.54,24,116.86,True,38,logs
125,pilot_cold,mock,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,8,,,,1767225638.201,2026-01-01T00:00:38.201+00:00,e01a1c82-2ab1-4283-bc08-9199d0b36216,200,,False,50.526,26.66,27,,False,38,logs
126,pilot_cold,mock,python-default,python,default,1024,measure,idle,off,True,update_env,9,,,,1767225638.252,2026-01-01T00:00:38.251+00:00,81263a1c-03d2-4908-94dd-7e3d3aab6dd6,200,,False,661.376,25.68,26,605.05,True,118,logs
127,pilot_cold,mock,python-default,python,default,1024,follow_up,idle,off,False,update_env,9,,,,1767225638.913,2026-01-01T00:00:38.913+00:00,c67a93ff-f358-47ca-924e-8661f28783bc,200,,False,50.97,26.28,27,,False,118,logs
128,pilot_cold,mock,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,9,,,,1767225638.964,2026-01-01T00:00:38.964+00:00,33b525c3-18cb-4efa-b509-3ce1bb1116c8,200,,False,800.832,72.03,73,709.64,True,140,logs
129,pilot_cold,mock,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,9,,,,1767225639.765,2026-01-01T00:00:39.764+00:00,e44fe4d3-8d42-4631-90a6-5d2772ba7828,200,,False,79.315,53.2,54,,False,140,logs
130,pilot_cold,mock,java-default,java,default,1024,measure,idle,off,True,update_env,9,,,,1767225639.844,2026-01-01T00:00:39.844+00:00,d706b3e9-3c05-4db6-a55c-86a421e15c2c,200,,False,825.707,60.87,61,741.84,True,165,logs
131,pilot_cold,mock,java-default,java,default,1024,follow_up,idle,off,False,update_env,9,,,,1767225640.67,2026-01-01T00:00:40.669+00:00,d0745bd5-b36d-45b8-abdd-53e956aac6e5,200,,False,41.645,22.1,23,,False,165,logs
132,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,9,,,,1767225640.712,2026-01-01T00:00:40.711+00:00,eda691df-bd49-47ce-8fd9-5d939b6ccbc0,200,,False,309.174,63.6,64,206.68,True,72,logs
133,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1767225641.021,2026-01-01T00:00:41.020+00:00,f556264d-768c-4eef-88c7-318ac91d72b4,200,,False,81.014,50.13,51,,False,72,logs
134,pilot_cold,mock,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,9,,,,1767225641.102,2026-01-01T00:00:41.101+00:00,6d943b54-462a-4786-bf95-b7d10acb1234,200,,False,225.74,25.76,26,177.06,True,38,logs
135,pilot_cold,mock,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1767225641.327,2026-01-01T00:00:41.327+00:00,db073352-4f93-4bf8-83c5-1e96ccfb3530,200,,False,56.135,23.75,24,,False,38,logs
136,pilot_cold,mock,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,9,,,,1767225641.384,2026-01-01T00:00:41.383+00:00,9ceb7989-7e2a-4587-ba5c-556468677ef3,200,,False,550.796,64.73,65,445.21,True,110,logs
137,pilot_cold,mock,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,9,,,,1767225641.934,2026-01-01T00:00:41.934+00:00,0e57d97e-9e3e-44ee-af5f-5c644fc746ae,200,,False,45.635,20.68,21,,False,110,logs
138,pilot_cold,mock,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,9,,,,1767225641.98,2026-01-01T00:00:41.980+00:00,ee156509-9abb-42bb-aae5-939873aa70e3,200,,False,272.653,28.64,29,200.9,True,42,logs
139,pilot_cold,mock,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,9,,,,1767225642.253,2026-01-01T00:00:42.252+00:00,9affae90-bb4a-4356-9ba1-46cec8169b91,200,,False,47.028,26.82,27,,False,42,logs
140,pilot_cold,mock,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,10,,,,1767225642.3,2026-01-01T00:00:42.299+00:00,10ec5da4-5ef1-4339-a74e-189030042b54,200,,False,209.677,24.63,25,155.76,True,38,logs
141,pilot_cold,mock,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1767225642.509,2026-01-01T00:00:42.509+00:00,e5b36608-43c4-46bb-936d-85f63251a08a,200,,False,44.956,29.58,30,,False,38,logs
142,pilot_cold,mock,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,10,,,,1767225642.554,2026-01-01T00:00:42.554+00:00,54879ee9-2a5d-4270-84c8-3f457681e0db,200,,False,585.534,69.82,70,500.62,True,110,logs
143,pilot_cold,mock,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1767225643.14,2026-01-01T00:00:43.139+00:00,0adb1d38-5a6b-4cfa-8554-36a61856bdeb,200,,False,47.302,22.85,23,,False,110,logs
144,pilot_cold,mock,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,10,,,,1767225643.187,2026-01-01T00:00:43.187+00:00,a67c9475-9a6c-4e0d-a3b8-b3a38f836a93,200,,False,672.677,67.91,68,579.62,True,140,logs
145,pilot_cold,mock,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,10,,,,1767225643.86,2026-01-01T00:00:43.859+00:00,1a93951a-1844-4d54-9070-1d962875cb32,200,,False,97.539,50.04,51,,False,140,logs
146,pilot_cold,mock,java-default,java,default,1024,measure,idle,off,True,update_env,10,,,,1767225643.957,2026-01-01T00:00:43.957+00:00,453b6a75-82f4-4e0e-91be-ddeb6d2eaaac,200,,False,963.651,62.18,63,884.05,True,165,logs
147,pilot_cold,mock,java-default,java,default,1024,follow_up,idle,off,False,update_env,10,,,,1767225644.921,2026-01-01T00:00:44.921+00:00,3de65043-b2ed-4ea9-a709-de69cbd78544,200,,False,36.471,20.23,21,,False,165,logs
148,pilot_cold,mock,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,10,,,,1767225644.958,2026-01-01T00:00:44.957+00:00,940f6c0b-47d7-4221-ac62-52e8f476b996,200,,False,295.54,27.87,28,218.3,True,42,logs
149,pilot_cold,mock,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,10,,,,1767225645.253,2026-01-01T00:00:45.253+00:00,65d9d2fe-c9f9-497f-8e0c-b373d93157f8,200,,False,58.063,23.87,24,,False,42,logs
150,pilot_cold,mock,python-default,python,default,1024,measure,idle,off,True,update_env,10,,,,1767225645.311,2026-01-01T00:00:45.311+00:00,a644fc63-7f4b-4cc9-b859-f59f04bbacc5,200,,False,834.734,25.64,26,751.62,True,118,logs
151,pilot_cold,mock,python-default,python,default,1024,follow_up,idle,off,False,update_env,10,,,,1767225646.146,2026-01-01T00:00:46.145+00:00,dd064119-9391-4a9a-9aec-ef755435ba5a,200,,False,64.656,23.75,24,,False,118,logs
152,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,10,,,,1767225646.21,2026-01-01T00:00:46.210+00:00,45eb9e05-c974-4810-89b2-ca4ac13258be,200,,False,290.465,64.64,65,209.81,True,72,logs
153,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,10,,,,1767225646.501,2026-01-01T00:00:46.500+00:00,97497db4-29a9-497f-82bb-2677aeaa6e3d,200,,False,102.534,49.2,50,,False,72,logs
154,pilot_cold,mock,nodejs-default,nodejs,default,1024,measure,idle,off,True,update_env,11,,,,1767225646.603,2026-01-01T00:00:46.603+00:00,7838cfe9-abd8-48b0-8e32-b2d3e355eec8,200,,False,586.219,65.82,66,488.71,True,140,logs
155,pilot_cold,mock,nodejs-default,nodejs,default,1024,follow_up,idle,off,False,update_env,11,,,,1767225647.19,2026-01-01T00:00:47.189+00:00,940ba34f-57f0-4c47-8037-c78c365154fa,200,,False,83.416,50.43,51,,False,140,logs
156,pilot_cold,mock,python-bytecode,python,bytecode,1024,measure,idle,off,True,update_env,11,,,,1767225647.273,2026-01-01T00:00:47.273+00:00,aff3e69e-cf7e-4e65-a508-304daa5cd74d,200,,False,289.08,26.2,27,239.65,True,42,logs
157,pilot_cold,mock,python-bytecode,python,bytecode,1024,follow_up,idle,off,False,update_env,11,,,,1767225647.562,2026-01-01T00:00:47.562+00:00,eedaaa04-5a04-4448-9bf7-68510766a76f,200,,False,74.737,24.61,25,,False,42,logs
158,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,measure,idle,off,True,update_env,11,,,,1767225647.637,2026-01-01T00:00:47.636+00:00,c6f0eb34-2d53-4efa-babe-6af1ac0b5a50,200,,False,271.3,73.1,74,180.1,True,72,logs
159,pilot_cold,mock,nodejs-optimised,nodejs,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1767225647.908,2026-01-01T00:00:47.908+00:00,8afa6653-8747-4af7-b00b-2f37b582a214,200,,False,76.255,54.4,55,,False,72,logs
160,pilot_cold,mock,python-optimised,python,optimised,1024,measure,idle,off,True,update_env,11,,,,1767225647.985,2026-01-01T00:00:47.984+00:00,df011a4a-6241-4330-aeb6-2c30e35491f4,200,,False,203.203,29.02,30,156.57,True,38,logs
161,pilot_cold,mock,python-optimised,python,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1767225648.188,2026-01-01T00:00:48.187+00:00,37b22c83-119e-4759-9558-4f3737d9ab97,200,,False,54.36,28.0,28,,False,38,logs
162,pilot_cold,mock,python-default,python,default,1024,measure,idle,off,True,update_env,11,,,,1767225648.242,2026-01-01T00:00:48.242+00:00,6adad4ad-4df4-4b34-b154-35088fc272ea,200,,False,749.314,27.63,28,695.2,True,118,logs
163,pilot_cold,mock,python-default,python,default,1024,follow_up,idle,off,False,update_env,11,,,,1767225648.991,2026-01-01T00:00:48.991+00:00,3fe1a600-9c4b-4cc9-a58c-32536ff3213a,200,,False,47.948,25.05,26,,False,118,logs
164,pilot_cold,mock,java-default,java,default,1024,measure,idle,off,True,update_env,11,,,,1767225649.039,2026-01-01T00:00:49.039+00:00,40d5c5d6-dd9a-4bf2-b870-cde7e827ed2c,200,,False,740.378,57.98,58,666.57,True,165,logs
165,pilot_cold,mock,java-default,java,default,1024,follow_up,idle,off,False,update_env,11,,,,1767225649.78,2026-01-01T00:00:49.779+00:00,d10cc76b-d9d1-4666-960f-d476eb28f081,200,,False,49.263,21.6,22,,False,165,logs
166,pilot_cold,mock,java-optimised,java,optimised,1024,measure,idle,off,True,update_env,11,,,,1767225649.829,2026-01-01T00:00:49.828+00:00,d76c983f-72f2-491a-b46a-279c916fc1ab,200,,False,595.955,53.29,54,512.53,True,110,logs
167,pilot_cold,mock,java-optimised,java,optimised,1024,follow_up,idle,off,False,update_env,11,,,,1767225650.425,2026-01-01T00:00:50.424+00:00,71501ace-4ea2-4bd9-9b3c-44ac40ed4023,200,,False,44.748,22.9,23,,False,110,logs
0,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,0,,,,1767225650.47,2026-01-01T00:00:50.469+00:00,5c90c208-5b33-48ae-8b42-ae2d39575842,200,,False,47.862,24.25,25,,False,38,logs
1,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,0,,,45.0,1767228350.518,2026-01-01T00:45:50.517+00:00,cb3d6e58-dcef-4b8d-a842-17afdccf69ca,200,,False,252.392,25.12,26,166.44,True,38,logs
2,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,0,,,,1767228350.77,2026-01-01T00:45:50.769+00:00,41bea231-6cde-4fac-9e00-23e93fb0510a,200,,False,54.289,28.13,29,,False,38,logs
3,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,0,,,20.0,1767229550.824,2026-01-01T01:05:50.824+00:00,0f1732e7-acb3-43d7-8072-273b5b22f01e,200,,False,193.189,27.26,28,142.1,True,38,logs
4,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,0,,,,1767229551.017,2026-01-01T01:05:51.017+00:00,6110c44f-f1e8-4a84-a2f5-868302108c2f,200,,False,58.601,25.02,26,,False,38,logs
5,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,0,,,30.0,1767231351.076,2026-01-01T01:35:51.076+00:00,e4a93f38-267b-4063-a053-ed20e3f9227a,200,,False,176.769,24.24,25,125.92,True,38,logs
6,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,0,,,,1767231351.253,2026-01-01T01:35:51.252+00:00,82e39dd4-6757-46bf-8f2e-76ec99582ffc,200,,False,64.481,27.58,28,,False,38,logs
7,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,0,,,10.0,1767231951.317,2026-01-01T01:45:51.317+00:00,0da28caf-bcd0-45e3-babb-eaf97e321398,200,,False,253.267,26.32,27,199.56,True,38,logs
8,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,0,,,,1767231951.571,2026-01-01T01:45:51.570+00:00,9cd73546-d01d-47c6-8977-a03628898d7b,200,,False,62.491,22.46,23,,False,38,logs
9,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,0,,,5.0,1767232251.633,2026-01-01T01:50:51.633+00:00,c9f69a84-7468-42f4-9c7d-b160478d5964,200,,False,250.698,30.13,31,185.49,True,38,logs
10,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,1,,,,1767232251.884,2026-01-01T01:50:51.883+00:00,9f70cd98-880d-4d4b-bedd-807f67bfbac7,200,,False,77.012,23.3,24,,False,38,logs
11,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,1,,,20.0,1767233451.961,2026-01-01T02:10:51.960+00:00,9d45c8ce-9355-414a-b500-0863bb0c1545,200,,False,205.228,27.19,28,146.62,True,38,logs
12,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,1,,,,1767233452.166,2026-01-01T02:10:52.165+00:00,28a646b9-b9e0-45a5-b2b7-680683f0cc96,200,,False,48.843,26.09,27,,False,38,logs
13,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,1,,,45.0,1767236152.215,2026-01-01T02:55:52.214+00:00,aa4fefda-0e81-4f74-b3b4-0784bffaf92c,200,,False,236.105,27.57,28,194.0,True,38,logs
14,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,1,,,,1767236152.451,2026-01-01T02:55:52.450+00:00,9cc95708-1707-4d73-93be-d13434f3979e,200,,False,60.079,25.41,26,,False,38,logs
15,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,1,,,10.0,1767236752.511,2026-01-01T03:05:52.510+00:00,dec5e3a3-cf77-459d-93fb-715a9d011cd5,200,,False,59.988,26.64,27,,False,38,logs
16,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,1,,,,1767236752.571,2026-01-01T03:05:52.570+00:00,b9caa9fb-916f-4fe8-a8e2-20fbf90bf258,200,,False,59.738,25.87,26,,False,38,logs
17,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,1,,,30.0,1767238552.631,2026-01-01T03:35:52.630+00:00,4cd3f0e9-6582-4afc-b170-dabd18edfff6,200,,False,243.415,27.06,28,187.92,True,38,logs
18,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,1,,,,1767238552.874,2026-01-01T03:35:52.874+00:00,432d3625-1949-46f7-8fe9-5403f679f8c0,200,,False,57.42,25.52,26,,False,38,logs
19,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,1,,,5.0,1767238852.932,2026-01-01T03:40:52.931+00:00,4aa3dd58-f341-4b11-b27e-f47bb26d11d4,200,,False,46.559,23.55,24,,False,38,logs
20,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,2,,,,1767238852.978,2026-01-01T03:40:52.978+00:00,40111370-7c00-4f38-bb56-19fe72cceecd,200,,False,44.299,25.81,26,,False,38,logs
21,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,2,,,30.0,1767240653.022,2026-01-01T04:10:53.022+00:00,19eb4bc0-4dce-4b7e-8a41-2d992787baab,200,,False,207.138,25.7,26,156.24,True,38,logs
22,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,2,,,,1767240653.23,2026-01-01T04:10:53.229+00:00,49b2b209-1f77-4dbc-8929-c92d5bad814e,200,,False,48.618,24.11,25,,False,38,logs
23,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,2,,,5.0,1767240953.278,2026-01-01T04:15:53.278+00:00,67c67200-b01e-442a-b575-83ed08055547,200,,False,36.051,23.59,24,,False,38,logs
24,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,2,,,,1767240953.314,2026-01-01T04:15:53.314+00:00,ef9fec6c-50cd-4bc3-ace5-832bb57a22b6,200,,False,40.498,27.08,28,,False,38,logs
25,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,2,,,10.0,1767241553.355,2026-01-01T04:25:53.354+00:00,42d36d17-490d-43e3-ab55-71554824ccde,200,,False,225.46,26.81,27,155.48,True,38,logs
26,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,2,,,,1767241553.58,2026-01-01T04:25:53.580+00:00,5bfac431-91ba-4b72-b234-66d1d20b37c3,200,,False,67.296,25.26,26,,False,38,logs
27,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,2,,,20.0,1767242753.647,2026-01-01T04:45:53.647+00:00,19ba1ea1-48fd-46d6-969d-961fc62eab06,200,,False,226.682,23.08,24,181.13,True,38,logs
28,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,2,,,,1767242753.874,2026-01-01T04:45:53.874+00:00,dd636626-f649-4778-8dc7-edb6a10390a4,200,,False,59.746,25.61,26,,False,38,logs
29,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,2,,,45.0,1767245453.934,2026-01-01T05:30:53.933+00:00,cc36cc9f-1099-47fa-91d7-66e6c36b4a92,200,,False,243.519,24.04,25,181.71,True,38,logs
30,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,3,,,,1767245454.177,2026-01-01T05:30:54.177+00:00,00484cff-8cfc-4b62-bb6f-56ffc00ace9d,200,,False,72.599,26.32,27,,False,38,logs
31,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,3,,,20.0,1767246654.25,2026-01-01T05:50:54.250+00:00,e01c16c5-ac21-437b-aa68-53fd123639e1,200,,False,178.008,25.28,26,134.43,True,38,logs
32,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,3,,,,1767246654.428,2026-01-01T05:50:54.428+00:00,ea86f8d7-0411-47a5-bebf-a1ec35b5480b,200,,False,48.63,25.25,26,,False,38,logs
33,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,3,,,30.0,1767248454.477,2026-01-01T06:20:54.476+00:00,376a4c50-22c4-455b-9efb-e4aad473a7a1,200,,False,263.173,26.63,27,185.62,True,38,logs
34,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,3,,,,1767248454.74,2026-01-01T06:20:54.739+00:00,72081dff-b4a7-4b6a-9756-702a7b8866bd,200,,False,57.472,27.95,28,,False,38,logs
35,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,3,,,10.0,1767249054.797,2026-01-01T06:30:54.797+00:00,df1726e0-a4d2-420a-b66f-6c2dd351815e,200,,False,44.32,24.07,25,,False,38,logs
36,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,3,,,,1767249054.842,2026-01-01T06:30:54.841+00:00,a84fe815-0d62-4ec5-872c-b0019759d2f0,200,,False,46.34,23.94,24,,False,38,logs
37,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,3,,,5.0,1767249354.888,2026-01-01T06:35:54.887+00:00,a44d3edd-c9b4-407b-9f66-4cc663ad971d,200,,False,64.0,30.56,31,,False,38,logs
38,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,3,,,,1767249354.952,2026-01-01T06:35:54.951+00:00,3609fdaa-491f-4b6d-9681-338e286cb509,200,,False,38.36,22.21,23,,False,38,logs
39,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,3,,,45.0,1767252054.99,2026-01-01T07:20:54.990+00:00,3ab76779-c0eb-40ed-9a7b-584ce43be0d9,200,,False,208.11,25.85,26,163.94,True,38,logs
40,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,4,,,,1767252055.198,2026-01-01T07:20:55.198+00:00,ecf024a0-1426-46a5-8cd5-bd1144752119,200,,False,53.561,24.63,25,,False,38,logs
41,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,4,,,45.0,1767254755.252,2026-01-01T08:05:55.251+00:00,1fc6666d-a5e8-4af1-a320-9fd15a967ceb,200,,False,223.459,25.48,26,176.7,True,38,logs
42,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,4,,,,1767254755.475,2026-01-01T08:05:55.475+00:00,b9621afc-1e03-43bc-a455-2a50ade6bb01,200,,False,63.343,26.04,27,,False,38,logs
43,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,4,,,10.0,1767255355.539,2026-01-01T08:15:55.538+00:00,6b5758de-b00e-48dd-974a-667b6b31a7c6,200,,False,259.229,24.82,25,208.3,True,38,logs
44,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,4,,,,1767255355.798,2026-01-01T08:15:55.798+00:00,8beef5a1-9965-4f19-b6df-449c073870dc,200,,False,44.518,21.76,22,,False,38,logs
45,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,4,,,30.0,1767257155.843,2026-01-01T08:45:55.842+00:00,a758097e-e501-4e5a-9f83-7e9eebb6953f,200,,False,196.622,27.35,28,134.71,True,38,logs
46,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,4,,,,1767257156.039,2026-01-01T08:45:56.039+00:00,9f1364be-3a2e-4cb5-a31b-a9705ab0ff53,200,,False,55.371,28.19,29,,False,38,logs
47,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,4,,,5.0,1767257456.095,2026-01-01T08:50:56.094+00:00,2ba78e69-ed75-47ad-81ae-cf1fbdd0d86c,200,,False,63.086,25.58,26,,False,38,logs
48,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,4,,,,1767257456.158,2026-01-01T08:50:56.157+00:00,0d495a3e-d277-4367-a30e-2304deed55db,200,,False,47.805,23.97,24,,False,38,logs
49,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,4,,,20.0,1767258656.205,2026-01-01T09:10:56.205+00:00,8c70157f-1291-40d6-b04d-9c070f559021,200,,False,230.803,26.89,27,184.86,True,38,logs
50,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,5,,,,1767258656.436,2026-01-01T09:10:56.436+00:00,404ea6d6-93b3-4075-b3d9-4330031dc65b,200,,False,59.797,23.11,24,,False,38,logs
51,idle_probe,mock,python-optimised,python,optimised,1024,measure,idle,off,True,idle,5,,,5.0,1767258956.496,2026-01-01T09:15:56.496+00:00,c23d3c23-a5cc-4429-bf84-c5f3eed8fd3c,200,,False,52.775,23.51,24,,False,38,logs
52,idle_probe,mock,python-optimised,python,optimised,1024,prime,idle,off,False,,5,,,,1767258956.549,2026-01-01T09:15:56.548+00:00,a8783d61-0c5e-4b31-83bf-aa4545926db3,200,,False,68.974,25.42,26,,False,38,logs
